cpf,sexo,curso,salario_5_anos,estado,cidade,trabalha_na_area,tipo_empresa
4550,Feminino,Direito,5366.16,PE,Vitória,Não,Pública
4551,Feminino,Administração,4357.36,CE,Vitória,Sim,Empreendedor
4552,Masculino,Administração,4464.81,CE,Recife,Sim,Privada
4553,Masculino,Pedagogia,4936.67,PE,Olinda,Sim,Pública
4554,Masculino,Engenharia Civil,3837.34,PB,Vitória,Não,Pública
4555,Masculino,Engenharia Civil,2951.99,PB,Olinda,Sim,Pública
4556,Feminino,Enfermagem,3006.82,PB,Olinda,Sim,Empreendedor
4557,Masculino,Engenharia Civil,2509.11,RN,Limoeiro,Sim,Pública
4558,Feminino,Enfermagem,4473.21,PE,Olinda,Sim,Pública
4559,Feminino,Pedagogia,2376.51,RN,Caruaru,Não,Empreendedor
4560,Feminino,Engenharia Civil,6008.41,RN,Recife,Sim,Pública
4561,Masculino,Pedagogia,2416.51,PE,Recife,Sim,Empreendedor
4562,Feminino,Engenharia Civil,4967.49,RN,Vitória,Não,Empreendedor
4563,Masculino,Engenharia Civil,4973.96,PE,Vitória,Sim,Privada
4564,Masculino,Pedagogia,4249.22,AL,Limoeiro,Sim,Pública
4565,Feminino,Administração,5444.69,AL,Limoeiro,Sim,Empreendedor
4566,Feminino,Administração,3264.52,PE,Caruaru,Sim,Privada
4567,Feminino,Administração,3653.92,PE,Vitória,Sim,Empreendedor
4568,Masculino,Administração,3769.31,PE,Recife,Sim,Pública
4569,Feminino,Engenharia Civil,4208.14,PB,Caruaru,Sim,Privada
4570,Masculino,Direito,1317.24,PE,Vitória,Não,Empreendedor
4571,Feminino,Pedagogia,3372.64,CE,Caruaru,Não,Privada
4572,Feminino,Direito,4529.88,AL,Olinda,Sim,Pública
4573,Masculino,Direito,3053.7,AL,Olinda,Sim,Empreendedor
4574,Masculino,Enfermagem,5851.49,PE,Caruaru,Não,Pública
4575,Masculino,Administração,3653.64,AL,Vitória,Sim,Empreendedor
4576,Masculino,Engenharia Civil,4117.43,PE,Olinda,Não,Privada
4577,Masculino,Administração,5361.2,PE,Olinda,Não,Pública
4578,Masculino,Administração,3655.32,AL,Caruaru,Sim,Privada
4579,Feminino,Direito,5341.59,AL,Olinda,Não,Empreendedor
4580,Feminino,Enfermagem,4199.78,CE,Recife,Não,Empreendedor
4581,Masculino,Administração,4202.1,RN,Olinda,Sim,Pública
4582,Feminino,Pedagogia,2433.01,CE,Caruaru,Sim,Pública
4583,Masculino,Pedagogia,4827.75,CE,Olinda,Sim,Empreendedor
4584,Feminino,Administração,2772.33,AL,Olinda,Sim,Privada
4585,Feminino,Direito,3276.34,CE,Limoeiro,Sim,Empreendedor
4586,Masculino,Direito,5011.04,AL,Caruaru,Sim,Privada
4587,Masculino,Engenharia Civil,3059.91,PB,Caruaru,Sim,Pública
4588,Masculino,Enfermagem,3917.35,PE,Limoeiro,Sim,Privada
4589,Feminino,Direito,3435.35,RN,Limoeiro,Sim,Empreendedor
4590,Masculino,Engenharia Civil,3477.2,PB,Recife,Sim,Privada
4591,Feminino,Pedagogia,3320.65,PE,Olinda,Sim,Pública
4592,Masculino,Pedagogia,2256.59,PE,Vitória,Não,Privada
4593,Feminino,Pedagogia,4154.17,RN,Vitória,Não,Empreendedor
4594,Feminino,Administração,4260.95,CE,Limoeiro,Não,Empreendedor
4595,Masculino,Enfermagem,2801.62,PE,Caruaru,Sim,Privada
4596,Feminino,Engenharia Civil,2969.25,RN,Caruaru,Sim,Empreendedor
4597,Feminino,Enfermagem,4595.59,AL,Recife,Não,Pública
4598,Masculino,Administração,3183.45,PE,Vitória,Não,Privada
4599,Feminino,Engenharia Civil,3611.12,PE,Caruaru,Não,Privada
4600,Masculino,Engenharia Civil,2442.08,CE,Recife,Não,Privada
4601,Masculino,Direito,3423.83,CE,Recife,Não,Empreendedor
4602,Masculino,Enfermagem,2448.59,AL,Limoeiro,Não,Privada
4603,Masculino,Enfermagem,2774.03,PE,Vitória,Sim,Privada
4604,Feminino,Direito,2582.98,CE,Recife,Não,Privada
4605,Feminino,Pedagogia,4535.94,RN,Recife,Não,Privada
4606,Feminino,Administração,1904.5,PE,Recife,Sim,Pública
4607,Masculino,Enfermagem,3820.02,RN,Vitória,Sim,Empreendedor
4608,Feminino,Direito,3232.25,PB,Limoeiro,Não,Pública
4609,Feminino,Engenharia Civil,5175.51,AL,Olinda,Sim,Privada
4610,Masculino,Direito,4435.36,CE,Caruaru,Não,Empreendedor
4611,Masculino,Pedagogia,2012.04,PB,Vitória,Não,Privada
4612,Feminino,Administração,2827.37,CE,Vitória,Sim,Pública
4613,Masculino,Pedagogia,3483.3,PB,Vitória,Sim,Privada
4614,Masculino,Engenharia Civil,2827.13,CE,Olinda,Sim,Pública
4615,Masculino,Engenharia Civil,4589.93,AL,Caruaru,Não,Pública
4616,Masculino,Engenharia Civil,3703.93,PE,Caruaru,Não,Empreendedor
4617,Feminino,Engenharia Civil,3267.98,RN,Recife,Sim,Privada
4618,Masculino,Direito,4677.08,PB,Recife,Não,Privada
4619,Masculino,Engenharia Civil,2087.17,RN,Limoeiro,Não,Privada
4620,Masculino,Engenharia Civil,3181.38,RN,Vitória,Sim,Empreendedor
4621,Masculino,Direito,3797.6,CE,Limoeiro,Sim,Pública
4622,Masculino,Engenharia Civil,3330.42,PE,Vitória,Não,Empreendedor
4623,Masculino,Pedagogia,-225.53,CE,Caruaru,Não,Empreendedor
4624,Masculino,Pedagogia,3906.83,RN,Limoeiro,Sim,Pública
4625,Masculino,Enfermagem,4103.27,AL,Caruaru,Sim,Privada
4626,Feminino,Pedagogia,2284.94,PE,Recife,Sim,Pública
4627,Masculino,Administração,880.43,PE,Caruaru,Sim,Pública
4628,Feminino,Administração,2686.72,RN,Olinda,Sim,Pública
4629,Masculino,Administração,3255.82,CE,Limoeiro,Não,Privada
4630,Masculino,Direito,3367.36,AL,Vitória,Sim,Pública
4631,Masculino,Pedagogia,1139.47,PB,Caruaru,Não,Empreendedor
4632,Masculino,Administração,3743.86,CE,Limoeiro,Não,Pública
4633,Feminino,Enfermagem,4734.65,PE,Vitória,Não,Pública
4634,Masculino,Direito,4648.17,CE,Limoeiro,Não,Empreendedor
4635,Masculino,Enfermagem,4966.21,PB,Limoeiro,Sim,Privada
4636,Feminino,Pedagogia,2044.43,AL,Olinda,Não,Empreendedor
4637,Feminino,Engenharia Civil,4554.87,AL,Caruaru,Não,Privada
4638,Masculino,Enfermagem,2379.42,PB,Olinda,Sim,Privada
4639,Feminino,Engenharia Civil,4447.09,PB,Recife,Não,Privada
4640,Feminino,Direito,2615.18,RN,Limoeiro,Sim,Privada
4641,Feminino,Enfermagem,3922.43,PE,Caruaru,Sim,Empreendedor
4642,Masculino,Enfermagem,5342.22,RN,Recife,Sim,Privada
4643,Masculino,Direito,4619.52,CE,Recife,Não,Empreendedor
4644,Masculino,Direito,2393.27,PB,Olinda,Não,Pública
4645,Feminino,Administração,2133.34,RN,Recife,Não,Empreendedor
4646,Masculino,Pedagogia,4431.61,PE,Vitória,Não,Pública
4647,Feminino,Enfermagem,5083.36,PE,Vitória,Não,Empreendedor
4648,Masculino,Enfermagem,4015.76,PB,Vitória,Sim,Pública
4649,Masculino,Direito,2886.59,RN,Recife,Sim,Empreendedor
4650,Feminino,Direito,3550.24,AL,Limoeiro,Não,Empreendedor
4651,Masculino,Pedagogia,4018.93,PB,Caruaru,Não,Empreendedor
4652,Feminino,Direito,3392.53,CE,Vitória,Não,Empreendedor
4653,Feminino,Engenharia Civil,2394.46,RN,Vitória,Não,Pública
4654,Masculino,Engenharia Civil,4776.49,RN,Vitória,Sim,Privada
4655,Feminino,Engenharia Civil,5753.94,PB,Olinda,Não,Empreendedor
4656,Masculino,Engenharia Civil,5211.87,RN,Olinda,Não,Pública
4657,Masculino,Pedagogia,894.6,RN,Vitória,Não,Empreendedor
4658,Feminino,Enfermagem,4887.18,CE,Vitória,Não,Privada
4659,Masculino,Engenharia Civil,4193.84,CE,Olinda,Não,Pública
4660,Feminino,Direito,2711.26,AL,Caruaru,Sim,Pública
4661,Masculino,Engenharia Civil,1145.38,CE,Limoeiro,Sim,Pública
4662,Masculino,Pedagogia,3363.64,AL,Caruaru,Sim,Empreendedor
4663,Masculino,Direito,3936.42,CE,Limoeiro,Não,Empreendedor
4664,Masculino,Engenharia Civil,2171.77,AL,Recife,Não,Privada
4665,Masculino,Enfermagem,4978.71,CE,Recife,Sim,Privada
4666,Feminino,Direito,4949.62,CE,Caruaru,Sim,Empreendedor
4667,Feminino,Direito,4061.5,PB,Olinda,Não,Empreendedor
4668,Feminino,Enfermagem,1852.62,CE,Vitória,Não,Pública
4669,Feminino,Direito,3185.51,AL,Recife,Sim,Empreendedor
4670,Feminino,Engenharia Civil,4368.43,PB,Olinda,Sim,Pública
4671,Feminino,Direito,4289.29,AL,Olinda,Sim,Privada
4672,Masculino,Engenharia Civil,2661.17,CE,Limoeiro,Sim,Empreendedor
4673,Masculino,Enfermagem,2837.13,CE,Recife,Não,Privada
4674,Feminino,Administração,2630.22,AL,Caruaru,Sim,Empreendedor
4675,Feminino,Enfermagem,3160.53,RN,Olinda,Sim,Empreendedor
4676,Masculino,Engenharia Civil,2915.97,PB,Caruaru,Não,Pública
4677,Masculino,Pedagogia,2697.28,PB,Caruaru,Sim,Empreendedor
4678,Masculino,Enfermagem,3334.86,CE,Recife,Não,Privada
4679,Feminino,Pedagogia,3547.99,PB,Caruaru,Sim,Empreendedor
4680,Feminino,Pedagogia,4804.46,AL,Caruaru,Sim,Privada
4681,Feminino,Engenharia Civil,1362.47,CE,Vitória,Não,Empreendedor
4682,Masculino,Engenharia Civil,4963.12,PB,Caruaru,Sim,Privada
4683,Masculino,Administração,2603.22,PE,Vitória,Não,Privada
4684,Feminino,Direito,5732.61,PB,Recife,Não,Privada
4685,Feminino,Enfermagem,4307.84,AL,Caruaru,Sim,Empreendedor
4686,Masculino,Engenharia Civil,4156.81,PB,Olinda,Não,Pública
4687,Masculino,Enfermagem,3375.18,RN,Caruaru,Não,Privada
4688,Masculino,Pedagogia,5975.63,RN,Vitória,Não,Privada
4689,Masculino,Direito,3463.27,CE,Olinda,Sim,Pública
4690,Feminino,Administração,5314.04,RN,Recife,Não,Privada
4691,Masculino,Enfermagem,2810.56,AL,Limoeiro,Sim,Privada
4692,Masculino,Direito,4359.91,PE,Limoeiro,Não,Empreendedor
4693,Masculino,Administração,5777.82,PE,Vitória,Não,Pública
4694,Feminino,Enfermagem,2482.43,CE,Recife,Não,Privada
4695,Feminino,Direito,4089.51,CE,Recife,Não,Empreendedor
4696,Masculino,Engenharia Civil,2652.35,RN,Caruaru,Não,Empreendedor
4697,Masculino,Enfermagem,4015.6,AL,Limoeiro,Não,Empreendedor
4698,Masculino,Direito,5772.79,RN,Caruaru,Sim,Empreendedor
4699,Feminino,Administração,2379.9,AL,Recife,Sim,Pública
4700,Feminino,Direito,3687.21,AL,Vitória,Sim,Pública
4701,Feminino,Engenharia Civil,2498.63,PE,Vitória,Não,Empreendedor
4702,Masculino,Enfermagem,3344.86,AL,Olinda,Sim,Pública
4703,Feminino,Enfermagem,4245.47,PB,Vitória,Não,Empreendedor
4704,Masculino,Enfermagem,3142.2,AL,Limoeiro,Sim,Privada
4705,Masculino,Engenharia Civil,5388.7,PE,Olinda,Não,Privada
4706,Masculino,Administração,4080.01,RN,Limoeiro,Sim,Empreendedor
4707,Feminino,Enfermagem,1911.91,AL,Caruaru,Sim,Privada
4708,Masculino,Administração,3883.75,PB,Caruaru,Sim,Empreendedor
4709,Feminino,Direito,5253.34,CE,Vitória,Sim,Privada
4710,Feminino,Administração,4150.9,RN,Olinda,Não,Privada
4711,Masculino,Administração,3812.91,CE,Limoeiro,Não,Pública
4712,Masculino,Enfermagem,3142.96,PB,Limoeiro,Não,Empreendedor
4713,Feminino,Pedagogia,3383.57,PE,Recife,Sim,Pública
4714,Masculino,Pedagogia,3513.01,PE,Vitória,Não,Empreendedor
4715,Feminino,Engenharia Civil,564.87,RN,Caruaru,Não,Privada
4716,Masculino,Engenharia Civil,4056.44,AL,Recife,Sim,Empreendedor
4717,Feminino,Pedagogia,4696.04,AL,Caruaru,Sim,Empreendedor
4718,Feminino,Direito,2602.48,CE,Caruaru,Sim,Empreendedor
4719,Feminino,Enfermagem,3778.98,PE,Limoeiro,Sim,Empreendedor
4720,Feminino,Enfermagem,3924.33,AL,Caruaru,Não,Privada
4721,Masculino,Direito,4472.36,AL,Olinda,Sim,Privada
4722,Masculino,Direito,3514.81,PE,Caruaru,Não,Pública
4723,Feminino,Pedagogia,4147.56,PE,Olinda,Sim,Empreendedor
4724,Feminino,Engenharia Civil,2106.09,PB,Caruaru,Sim,Pública
4725,Masculino,Direito,2282.89,CE,Recife,Sim,Privada
4726,Masculino,Engenharia Civil,4017.38,PE,Limoeiro,Sim,Privada
4727,Masculino,Administração,3224.49,PB,Recife,Não,Empreendedor
4728,Masculino,Enfermagem,1603.15,PE,Limoeiro,Sim,Empreendedor
4729,Masculino,Pedagogia,3917.0,RN,Recife,Sim,Pública
4730,Masculino,Enfermagem,1970.3,RN,Vitória,Não,Privada
4731,Feminino,Pedagogia,6743.13,RN,Caruaru,Sim,Pública
4732,Masculino,Administração,888.65,PE,Caruaru,Não,Privada
4733,Masculino,Enfermagem,3563.21,AL,Vitória,Não,Privada
4734,Feminino,Administração,2160.62,AL,Vitória,Não,Pública
4735,Masculino,Pedagogia,4599.04,RN,Olinda,Sim,Privada
4736,Masculino,Direito,3016.54,CE,Recife,Não,Privada
4737,Masculino,Enfermagem,4715.4,PB,Caruaru,Sim,Pública
4738,Masculino,Administração,4420.8,RN,Olinda,Não,Privada
4739,Masculino,Enfermagem,2218.7,PB,Caruaru,Não,Pública
4740,Feminino,Enfermagem,2627.2,PB,Vitória,Sim,Empreendedor
4741,Masculino,Enfermagem,3086.58,RN,Olinda,Não,Privada
4742,Feminino,Engenharia Civil,3418.96,AL,Olinda,Sim,Pública
4743,Feminino,Administração,3264.26,CE,Olinda,Não,Privada
4744,Masculino,Administração,4373.73,RN,Recife,Sim,Privada
4745,Feminino,Enfermagem,3780.74,PB,Olinda,Sim,Pública
4746,Masculino,Direito,2764.82,PE,Caruaru,Não,Empreendedor
4747,Feminino,Enfermagem,2405.06,PE,Recife,Não,Pública
4748,Feminino,Engenharia Civil,2520.93,PB,Caruaru,Sim,Privada
4749,Masculino,Pedagogia,3895.99,RN,Olinda,Não,Empreendedor
4750,Masculino,Engenharia Civil,3268.31,AL,Olinda,Sim,Empreendedor
4751,Masculino,Direito,5996.38,RN,Caruaru,Não,Privada
4752,Masculino,Enfermagem,3499.71,CE,Limoeiro,Sim,Pública
4753,Masculino,Administração,3726.48,PE,Olinda,Sim,Pública
4754,Feminino,Enfermagem,1338.76,PB,Olinda,Não,Privada
4755,Feminino,Direito,1894.33,AL,Recife,Sim,Pública
4756,Feminino,Administração,2154.32,RN,Caruaru,Sim,Pública
4757,Feminino,Engenharia Civil,2860.36,CE,Olinda,Não,Pública
4758,Feminino,Pedagogia,1721.32,RN,Caruaru,Não,Empreendedor
4759,Feminino,Pedagogia,2114.08,CE,Recife,Sim,Empreendedor
4760,Feminino,Enfermagem,4297.92,RN,Caruaru,Não,Pública
4761,Masculino,Engenharia Civil,2468.17,AL,Caruaru,Sim,Privada
4762,Masculino,Direito,3450.78,AL,Recife,Sim,Privada
4763,Feminino,Pedagogia,4210.57,PB,Olinda,Não,Privada
4764,Feminino,Engenharia Civil,4635.94,AL,Caruaru,Não,Privada
4765,Masculino,Enfermagem,3851.03,CE,Limoeiro,Não,Pública
4766,Masculino,Administração,3923.29,PB,Olinda,Sim,Pública
4767,Masculino,Enfermagem,4672.73,AL,Recife,Não,Privada
4768,Masculino,Enfermagem,3997.12,PE,Vitória,Sim,Pública
4769,Feminino,Engenharia Civil,4742.51,CE,Limoeiro,Não,Privada
4770,Masculino,Pedagogia,927.93,PB,Olinda,Sim,Privada
4771,Feminino,Engenharia Civil,3399.58,CE,Recife,Sim,Empreendedor
4772,Feminino,Administração,3566.82,PB,Limoeiro,Não,Privada
4773,Feminino,Engenharia Civil,3358.54,CE,Olinda,Sim,Empreendedor
4774,Masculino,Direito,3647.84,PE,Vitória,Sim,Privada
4775,Masculino,Enfermagem,3010.0,AL,Olinda,Sim,Pública
4776,Feminino,Pedagogia,4446.77,RN,Vitória,Não,Empreendedor
4777,Feminino,Administração,2857.32,RN,Vitória,Sim,Pública
4778,Feminino,Enfermagem,3238.71,RN,Caruaru,Não,Privada
4779,Masculino,Engenharia Civil,5232.85,PB,Recife,Sim,Empreendedor
4780,Feminino,Direito,5065.33,AL,Caruaru,Sim,Privada
4781,Masculino,Engenharia Civil,3689.16,PB,Vitória,Não,Privada
4782,Feminino,Enfermagem,2735.73,PB,Recife,Sim,Pública
4783,Feminino,Administração,1538.87,PB,Recife,Sim,Empreendedor
4784,Feminino,Pedagogia,3342.38,PB,Recife,Sim,Pública
4785,Masculino,Enfermagem,4109.82,AL,Limoeiro,Não,Pública
4786,Masculino,Administração,2634.61,RN,Olinda,Não,Empreendedor
4787,Feminino,Enfermagem,3507.11,CE,Vitória,Não,Pública
4788,Masculino,Direito,3081.87,PB,Recife,Sim,Privada
4789,Feminino,Engenharia Civil,1433.37,AL,Limoeiro,Não,Empreendedor
4790,Masculino,Pedagogia,3640.6,PE,Limoeiro,Sim,Empreendedor
4791,Masculino,Administração,4022.11,CE,Vitória,Sim,Empreendedor
4792,Masculino,Pedagogia,3691.3,PB,Caruaru,Sim,Empreendedor
4793,Feminino,Pedagogia,5435.0,PB,Limoeiro,Não,Empreendedor
4794,Masculino,Pedagogia,3113.76,CE,Vitória,Não,Empreendedor
4795,Masculino,Administração,3018.42,CE,Limoeiro,Não,Privada
4796,Feminino,Administração,6099.75,PB,Vitória,Sim,Empreendedor
4797,Feminino,Pedagogia,2001.51,AL,Recife,Não,Pública
4798,Feminino,Engenharia Civil,2756.22,PE,Caruaru,Não,Pública
4799,Feminino,Enfermagem,3933.18,AL,Limoeiro,Sim,Pública
4800,Masculino,Pedagogia,4850.33,RN,Limoeiro,Não,Empreendedor
4801,Masculino,Direito,4621.8,RN,Limoeiro,Não,Pública
4802,Masculino,Pedagogia,2252.14,RN,Olinda,Não,Privada
4803,Masculino,Administração,5453.17,PB,Olinda,Não,Pública
4804,Masculino,Enfermagem,4056.87,PE,Recife,Não,Empreendedor
4805,Feminino,Direito,2516.76,PE,Limoeiro,Não,Privada
4806,Masculino,Enfermagem,2617.76,PB,Caruaru,Sim,Privada
4807,Masculino,Enfermagem,3585.86,PB,Olinda,Sim,Privada
4808,Masculino,Direito,6082.79,PB,Vitória,Sim,Pública
4809,Feminino,Pedagogia,3754.94,PE,Vitória,Não,Pública
4810,Feminino,Pedagogia,6071.79,PB,Vitória,Não,Empreendedor
4811,Masculino,Pedagogia,4553.7,CE,Recife,Sim,Privada
4812,Feminino,Engenharia Civil,1985.24,CE,Limoeiro,Sim,Empreendedor
4813,Feminino,Pedagogia,5189.01,CE,Limoeiro,Não,Empreendedor
4814,Feminino,Direito,2367.02,PB,Olinda,Não,Empreendedor
4815,Feminino,Engenharia Civil,2761.87,CE,Vitória,Não,Privada
4816,Feminino,Pedagogia,3830.9,PB,Recife,Não,Privada
4817,Feminino,Engenharia Civil,3465.88,CE,Caruaru,Não,Empreendedor
4818,Feminino,Direito,4572.1,PB,Limoeiro,Não,Privada
4819,Masculino,Pedagogia,4102.07,AL,Limoeiro,Sim,Pública
4820,Masculino,Administração,3358.49,RN,Recife,Sim,Privada
4821,Feminino,Direito,5538.71,AL,Olinda,Não,Pública
4822,Masculino,Enfermagem,2930.55,RN,Recife,Sim,Privada
4823,Masculino,Enfermagem,2299.97,RN,Olinda,Sim,Empreendedor
4824,Feminino,Direito,4055.96,CE,Limoeiro,Não,Empreendedor
4825,Masculino,Enfermagem,3478.18,RN,Olinda,Sim,Pública
4826,Feminino,Direito,3794.45,RN,Olinda,Não,Pública
4827,Feminino,Administração,4385.79,AL,Olinda,Não,Privada
4828,Feminino,Direito,3277.89,RN,Olinda,Sim,Pública
4829,Masculino,Pedagogia,5730.33,PB,Vitória,Sim,Empreendedor
4830,Masculino,Pedagogia,3817.98,PB,Vitória,Sim,Privada
4831,Masculino,Engenharia Civil,2959.53,CE,Vitória,Não,Pública
4832,Masculino,Enfermagem,4207.5,AL,Vitória,Não,Empreendedor
4833,Feminino,Enfermagem,3397.42,PE,Recife,Não,Empreendedor
4834,Feminino,Direito,3635.96,AL,Caruaru,Não,Privada
4835,Masculino,Enfermagem,2172.64,PE,Olinda,Sim,Privada
4836,Feminino,Pedagogia,2308.65,RN,Recife,Sim,Privada
4837,Feminino,Administração,4773.91,PE,Vitória,Sim,Privada
4838,Masculino,Direito,2018.77,RN,Olinda,Não,Pública
4839,Feminino,Enfermagem,3353.15,AL,Caruaru,Não,Privada
4840,Masculino,Pedagogia,3891.02,AL,Olinda,Sim,Pública
4841,Feminino,Engenharia Civil,5195.63,CE,Limoeiro,Não,Empreendedor
4842,Masculino,Enfermagem,2922.47,CE,Limoeiro,Não,Privada
4843,Feminino,Administração,4410.68,RN,Recife,Sim,Privada
4844,Feminino,Administração,3355.37,RN,Caruaru,Sim,Privada
4845,Masculino,Enfermagem,883.86,PB,Recife,Não,Privada
4846,Masculino,Enfermagem,3555.29,PB,Olinda,Não,Privada
4847,Masculino,Pedagogia,3419.71,PB,Caruaru,Sim,Privada
4848,Masculino,Enfermagem,4010.15,AL,Recife,Não,Privada
4849,Feminino,Engenharia Civil,2728.82,PE,Olinda,Sim,Pública
4850,Feminino,Pedagogia,2856.77,RN,Vitória,Sim,Privada
4851,Masculino,Direito,4941.28,CE,Olinda,Sim,Privada
4852,Feminino,Engenharia Civil,3096.62,RN,Recife,Não,Privada
4853,Masculino,Pedagogia,1203.88,PE,Caruaru,Sim,Pública
4854,Masculino,Pedagogia,4088.53,RN,Caruaru,Sim,Privada
4855,Feminino,Administração,4535.08,CE,Vitória,Sim,Privada
4856,Feminino,Pedagogia,4524.52,CE,Recife,Sim,Empreendedor
4857,Masculino,Engenharia Civil,2761.6,PE,Vitória,Não,Privada
4858,Masculino,Enfermagem,3500.27,CE,Limoeiro,Sim,Empreendedor
4859,Masculino,Engenharia Civil,4137.53,AL,Olinda,Sim,Empreendedor
4860,Feminino,Direito,4656.7,CE,Limoeiro,Sim,Privada
4861,Feminino,Pedagogia,4102.5,PE,Limoeiro,Não,Privada
4862,Feminino,Pedagogia,4430.75,PE,Vitória,Não,Privada
4863,Feminino,Pedagogia,2621.42,RN,Vitória,Sim,Empreendedor
4864,Masculino,Pedagogia,751.88,CE,Olinda,Sim,Pública
4865,Masculino,Administração,4764.43,CE,Vitória,Sim,Pública
4866,Masculino,Administração,2364.78,PE,Vitória,Sim,Privada
4867,Masculino,Enfermagem,3294.29,RN,Vitória,Não,Privada
4868,Masculino,Pedagogia,4469.41,RN,Vitória,Sim,Empreendedor
4869,Masculino,Direito,3532.02,AL,Vitória,Não,Empreendedor
4870,Feminino,Enfermagem,4343.2,AL,Limoeiro,Sim,Pública
4871,Feminino,Pedagogia,6445.83,PE,Limoeiro,Não,Empreendedor
4872,Masculino,Administração,4161.82,RN,Olinda,Não,Pública
4873,Masculino,Direito,2625.64,RN,Caruaru,Não,Privada
4874,Feminino,Enfermagem,1763.34,AL,Olinda,Não,Pública
4875,Feminino,Direito,4312.02,AL,Recife,Não,Pública
4876,Feminino,Pedagogia,3597.81,PE,Olinda,Não,Privada
4877,Feminino,Engenharia Civil,1845.25,RN,Olinda,Sim,Pública
4878,Masculino,Direito,4914.88,PE,Vitória,Não,Empreendedor
4879,Masculino,Direito,4368.98,AL,Vitória,Não,Empreendedor
4880,Masculino,Administração,3486.1,CE,Vitória,Sim,Privada
4881,Masculino,Pedagogia,6124.17,AL,Caruaru,Não,Privada
4882,Masculino,Direito,4727.8,RN,Vitória,Sim,Empreendedor
4883,Feminino,Pedagogia,2311.23,PE,Recife,Não,Empreendedor
4884,Masculino,Administração,4907.16,RN,Limoeiro,Não,Empreendedor
4885,Feminino,Pedagogia,3805.91,AL,Recife,Não,Empreendedor
4886,Masculino,Administração,5771.97,AL,Caruaru,Sim,Pública
4887,Masculino,Administração,4631.58,PB,Vitória,Não,Empreendedor
4888,Masculino,Enfermagem,4081.17,AL,Olinda,Não,Privada
4889,Masculino,Pedagogia,4012.85,RN,Limoeiro,Sim,Privada
4890,Masculino,Engenharia Civil,2073.82,PE,Caruaru,Não,Empreendedor
4891,Feminino,Enfermagem,2885.57,PE,Recife,Não,Pública
4892,Feminino,Administração,3750.02,PB,Vitória,Não,Empreendedor
4893,Feminino,Engenharia Civil,1853.9,RN,Caruaru,Sim,Empreendedor
4894,Masculino,Direito,4060.63,AL,Caruaru,Não,Privada
4895,Masculino,Direito,2608.07,CE,Olinda,Não,Privada
4896,Feminino,Enfermagem,3028.18,PE,Olinda,Não,Pública
4897,Masculino,Engenharia Civil,4352.84,RN,Olinda,Não,Pública
4898,Masculino,Pedagogia,2832.86,PB,Recife,Sim,Pública
4899,Feminino,Engenharia Civil,4063.39,CE,Olinda,Não,Privada
4900,Masculino,Enfermagem,3673.96,RN,Caruaru,Não,Pública
4901,Feminino,Pedagogia,2229.65,AL,Caruaru,Sim,Empreendedor
4902,Masculino,Pedagogia,4557.67,PE,Caruaru,Não,Empreendedor
4903,Feminino,Direito,4619.3,AL,Limoeiro,Sim,Privada
4904,Masculino,Engenharia Civil,4684.53,PB,Limoeiro,Sim,Empreendedor
4905,Masculino,Pedagogia,5789.22,PE,Recife,Sim,Pública
4906,Feminino,Enfermagem,3006.64,CE,Olinda,Sim,Empreendedor
4907,Masculino,Direito,1160.43,PE,Caruaru,Não,Pública
4908,Masculino,Pedagogia,2711.59,AL,Olinda,Não,Pública
4909,Feminino,Engenharia Civil,4651.39,RN,Caruaru,Não,Pública
4910,Masculino,Direito,3402.36,RN,Limoeiro,Não,Empreendedor
4911,Feminino,Engenharia Civil,1814.27,RN,Caruaru,Sim,Privada
4912,Masculino,Engenharia Civil,1479.89,PB,Recife,Não,Pública
4913,Masculino,Engenharia Civil,5204.43,PB,Vitória,Sim,Empreendedor
